run_id,task_id,task_rank,task_priority_score,audit_status,evidence_id,product_id,product_name,vintage_label,source_domain,source_url,source_title,source_type,ocr_gap_category,ocr_priority,capture_strategy,crop_target,ocr_expected_surface,image_map_keys,key_count,private_template_fields_to_fill,rights_review_status,publication_image_policy,recommended_next_action,done_when,candidate_only,manual_verified
pilot-photo-capture-dry-run,capture_ae39b32695a414,11,155,no_private_path_supplied,cheerios_original_evidence_1,cheerios_original,Cheerios Original,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/25692985%40N07/3523833856,1985 General Mills Cheerios Cereal Box Back - Flickr,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_1;cheerios_original:cheerios_original_evidence_1;https://www.flickr.com/photos/25692985%40N07/3523833856,3,local_private_image_path or processed_private_image_path,All rights reserved,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_dcd172f10fe3d2,12,155,no_private_path_supplied,cheerios_original_evidence_2,cheerios_original,Cheerios Original,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/25692985%40N07/3523028765/,1985 General Mills Cheerios Cereal Box Front - Flickr,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_2;cheerios_original:cheerios_original_evidence_2;https://www.flickr.com/photos/25692985%40N07/3523028765/,3,local_private_image_path or processed_private_image_path,All rights reserved,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_a59c58c67fd931,13,155,no_private_path_supplied,cheerios_original_evidence_3,cheerios_original,Cheerios Original,earliest_verified_label,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4350285509,"General Mills Cheerios cereal box Star Trek the Motion Picture, 1979 - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_3;cheerios_original:cheerios_original_evidence_3;https://www.flickr.com/photos/jasonliebigstuff/4350285509,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_c910180077f703,14,155,no_private_path_supplied,cheerios_original_evidence_4,cheerios_original,Cheerios Original,1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/533392194,"Cheerios Box Around the World in 80 Days, FrontSide, 1973 - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_4;cheerios_original:cheerios_original_evidence_4;https://www.flickr.com/photos/jasonliebigstuff/533392194,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_df19c28731895c,15,155,no_private_path_supplied,cheerios_original_evidence_5,cheerios_original,Cheerios Original,1990s,theimaginaryworld.com,https://theimaginaryworld.com/cbarch.html,Cereal Box Backs Archive - The Imaginary World,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_5;cheerios_original:cheerios_original_evidence_5;https://theimaginaryworld.com/cbarch.html,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_73f77d974db8de,16,155,no_private_path_supplied,cheerios_original_evidence_6,cheerios_original,Cheerios Original,1990s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/albums/72157613304350260/,Jason Liebig McDonald's and fast-food album with Cheerios promotional box photos,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_6;cheerios_original:cheerios_original_evidence_6;https://www.flickr.com/photos/jasonliebigstuff/albums/72157613304350260/,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_4d7b389e0405a8,17,155,no_private_path_supplied,cheerios_original_evidence_8,cheerios_original,Cheerios Original,current_2020s,www.cheerios.com,https://www.cheerios.com/products/original-cheerios,Original Cheerios - Cheerios,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_8;cheerios_original:cheerios_original_evidence_8;https://www.cheerios.com/products/original-cheerios,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_6201aecc36f319,18,155,no_private_path_supplied,coca_cola_classic_evidence_0,coca_cola_classic,Coca-Cola Classic,earliest_verified_label;1980s_or_earlier,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AOld_coca_cola_cans_1952.jpg,Old Coca-Cola cans 1952 - Wikimedia Commons,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_0;coca_cola_classic:coca_cola_classic_evidence_0;https://commons.wikimedia.org/wiki/File%3AOld_coca_cola_cans_1952.jpg,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_a8184bc18298a0,19,155,no_private_path_supplied,coca_cola_classic_evidence_1,coca_cola_classic,Coca-Cola Classic,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/studioz7/29453244726,1960s Coca-Cola syrup label collector photo,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_1;coca_cola_classic:coca_cola_classic_evidence_1;https://www.flickr.com/photos/studioz7/29453244726,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_96a3c692a90dd5,20,155,no_private_path_supplied,coca_cola_classic_evidence_2,coca_cola_classic,Coca-Cola Classic,earliest_verified_label;2000s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3267332145/,"Coca-Cola Classic aluminum bottle holiday design, 2009 - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_2;coca_cola_classic:coca_cola_classic_evidence_2;https://www.flickr.com/photos/jasonliebigstuff/3267332145/,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_337dae86a93ecb,21,155,no_private_path_supplied,coca_cola_classic_evidence_3,coca_cola_classic,Coca-Cola Classic,earliest_verified_label;2000s,www.flickr.com,https://www.flickr.com/photos/roitberg/6351768138,2000 Coca-Cola Classic USA Christmas - Flickr,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_3;coca_cola_classic:coca_cola_classic_evidence_3;https://www.flickr.com/photos/roitberg/6351768138,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_886ca2d4d92611,22,155,no_private_path_supplied,coca_cola_classic_evidence_4,coca_cola_classic,Coca-Cola Classic,1990s,www.flickr.com,https://www.flickr.com/photos/therog77/3200756272/,1990 Coca-Cola MagiCan - Flickr,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_4;coca_cola_classic:coca_cola_classic_evidence_4;https://www.flickr.com/photos/therog77/3200756272/,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_190563a77e1189,23,155,no_private_path_supplied,coca_cola_classic_evidence_6,coca_cola_classic,Coca-Cola Classic,current_2020s,www.coca-cola.com,https://www.coca-cola.com/us/en/brands/coca-cola/products/original?redirect=true,Coca-Cola Original Soda current US product page,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_6;coca_cola_classic:coca_cola_classic_evidence_6;https://www.coca-cola.com/us/en/brands/coca-cola/products/original?redirect=true,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_ac9ae000de4be1,24,155,no_private_path_supplied,doritos_nacho_cheese_evidence_0,doritos_nacho_cheese,Doritos Nacho Cheese,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3496903865,"Frito-Lay Doritos Nacho Cheese Flavor 1-ounce bag, 1970s - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_0;doritos_nacho_cheese:doritos_nacho_cheese_evidence_0;https://www.flickr.com/photos/jasonliebigstuff/3496903865,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_818ac4a480b584,25,155,no_private_path_supplied,doritos_nacho_cheese_evidence_1,doritos_nacho_cheese,Doritos Nacho Cheese,earliest_verified_label;1990s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4319728854/,Frito-Lay - Doritos Big Grab - chip snack bag - Toy Story - 1995,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_1;doritos_nacho_cheese:doritos_nacho_cheese_evidence_1;https://www.flickr.com/photos/jasonliebigstuff/4319728854/,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_df137e464e552a,26,155,no_private_path_supplied,doritos_nacho_cheese_evidence_10,doritos_nacho_cheese,Doritos Nacho Cheese,current_2020s,smartlabel.pepsico.info,https://smartlabel.pepsico.info/028400017305-0007-en-US/index.html,Doritos Nacho Cheese SmartLabel current page,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_10;doritos_nacho_cheese:doritos_nacho_cheese_evidence_10;https://smartlabel.pepsico.info/028400017305-0007-en-US/index.html,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_aa55d29430beef,27,155,no_private_path_supplied,doritos_nacho_cheese_evidence_2,doritos_nacho_cheese,Doritos Nacho Cheese,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/albums/72157617553330512/,"The Munktiki Collection with Doritos Nacho Cheese Flavor 1-ounce bag, 1970s - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_2;doritos_nacho_cheese:doritos_nacho_cheese_evidence_2;https://www.flickr.com/photos/jasonliebigstuff/albums/72157617553330512/,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_4c64f923bee6c5,28,155,no_private_path_supplied,doritos_nacho_cheese_evidence_3,doritos_nacho_cheese,Doritos Nacho Cheese,earliest_verified_label;1990s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/albums/72157613306936875/page3,"Candy & Snacks album with Doritos Star Wars Special Edition Nacho Cheesier Big Grab Bag, 1997 - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_3;doritos_nacho_cheese:doritos_nacho_cheese_evidence_3;https://www.flickr.com/photos/jasonliebigstuff/albums/72157613306936875/page3,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_6a9523dfa3b87f,29,155,no_private_path_supplied,doritos_nacho_cheese_evidence_4,doritos_nacho_cheese,Doritos Nacho Cheese,1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4269595755,Frito-Lay Doritos Nacho Cheese Flavor 9/16-ounce snack-size bag - 1970s collector photo,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_4;doritos_nacho_cheese:doritos_nacho_cheese_evidence_4;https://www.flickr.com/photos/jasonliebigstuff/4269595755,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_685623a1dbc8e8,30,155,no_private_path_supplied,doritos_nacho_cheese_evidence_5,doritos_nacho_cheese,Doritos Nacho Cheese,1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3496903865/,Frito-Lay Doritos Nacho Cheese Flavor 1-ounce bag - 1970s collector photo,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_5;doritos_nacho_cheese:doritos_nacho_cheese_evidence_5;https://www.flickr.com/photos/jasonliebigstuff/3496903865/,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_40629491f0ba0c,31,155,no_private_path_supplied,doritos_nacho_cheese_evidence_7,doritos_nacho_cheese,Doritos Nacho Cheese,2010s;current_2020s,www.heb.com,https://www.heb.com/product-detail/doritos-nacho-cheese-flavored-tortilla-chips/1530760,Doritos Nacho Cheese Flavored Tortilla Chips - H-E-B,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_7;doritos_nacho_cheese:doritos_nacho_cheese_evidence_7;https://www.heb.com/product-detail/doritos-nacho-cheese-flavored-tortilla-chips/1530760,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_4d97e8d2ad2f08,32,155,no_private_path_supplied,doritos_nacho_cheese_evidence_8,doritos_nacho_cheese,Doritos Nacho Cheese,current_2020s,wvww.gardengrocer.com,https://wvww.gardengrocer.com/product/1762-doritos-tortilla-chips-nacho-cheese-975oz-bag,Doritos Tortilla Chips Nacho Cheese 9.75oz Bag - Garden Grocer,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_8;doritos_nacho_cheese:doritos_nacho_cheese_evidence_8;https://wvww.gardengrocer.com/product/1762-doritos-tortilla-chips-nacho-cheese-975oz-bag,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
pilot-photo-capture-dry-run,capture_a58ae3dd73ae91,33,155,no_private_path_supplied,doritos_nacho_cheese_evidence_9,doritos_nacho_cheese,Doritos Nacho Cheese,current_2020s,www.kroger.com,https://www.kroger.com/p/doritos-nacho-cheese-flavored-tortilla-chips/0002840033579,"Doritos Nacho Cheese Flavored Tortilla Chips, 10.5 oz - Kroger",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_9;doritos_nacho_cheese:doritos_nacho_cheese_evidence_9;https://www.kroger.com/p/doritos-nacho-cheese-flavored-tortilla-chips/0002840033579,3,local_private_image_path or processed_private_image_path,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
