run_id,source_packet_run_id,packet_id,packet_rank,packet_audit_status,product_id,product_name,vintage_label,version_id,source_domain,source_url,source_title,surface_count,primary_surface_count,support_surface_count,private_paths_supplied,private_paths_existing,ready_surface_count,primary_ready_count,support_ready_count,no_private_path_supplied,private_path_missing,unsupported_image_extension,ingredient_panel_audit_status,nutrition_panel_audit_status,primary_ready_for_ocr,all_surfaces_ready_for_ocr,ready_evidence_ids,blocked_evidence_ids,recommended_next_action,claim_gate,publication_image_policy,candidate_only,manual_verified
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_99d7a0607d525c,11,packet_paths_needed,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1980s,cwa_capture_round_9247ec43d032,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-reeses/,1980s Reese's Peanut Butter Cups source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_bcf31ae6fd5bd4;cwa_surface_8168d58033c4df;cwa_surface_0faa72164afe8f;cwa_surface_dd28ff8505e422;cwa_surface_f599b5fa2eb95f,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_759d8e5eb34575,12,packet_paths_needed,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1991,cwa_capture_round_6df649a46222,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1991-reeses/,1991 Reese's Peanut Butter Cups source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_39cf422a847979;cwa_surface_df5993989a6e4b;cwa_surface_1b1f2781df71d6;cwa_surface_ba7793d992ecaa;cwa_surface_4aafb6748ecde9,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_d7867c661ce47f,13,packet_paths_needed,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2002,cwa_capture_round_f6826951082d,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-reeses/,2002 Reese's Peanut Butter Cups source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_031d83c3dbd59e;cwa_surface_375e91cfe4931b;cwa_surface_87e7930fc9ae95;cwa_surface_4f8c020926ee6e;cwa_surface_494bf2ec912f83,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_0a3cbee10cb537,14,packet_paths_needed,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2003,cwa_capture_round_449a4deb637a,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2003-reeses/,2003 Reese's Peanut Butter Cups source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_cd18a160cd966e;cwa_surface_0f7bbe724b67ba;cwa_surface_bf02be703135ca;cwa_surface_7cff970e120afc;cwa_surface_7f76dde4acc4d2,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_0393e54e2ea22e,15,packet_paths_needed,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2005,cwa_capture_round_997c1a4e1949,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2005-reeses/,2005 Reese's Peanut Butter Cups source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_a1d39772267f32;cwa_surface_80dc199d739cc1;cwa_surface_e7bf662c6b72b1;cwa_surface_ac0e8b821632f3;cwa_surface_90f44ca6589e55,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_9fb01f34256aef,16,packet_paths_needed,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,1908,cwa_capture_round_0116a57afe0f,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1908-hershey-wrapper/,1908 Hershey's Milk Chocolate Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_0a9fae33f7f4ee;cwa_surface_6e41e940f11522;cwa_surface_ca319afc82ff5b;cwa_surface_2e4f0b3263bad6;cwa_surface_0a4987468d2c81,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_15d2b3cbd91124,17,packet_paths_needed,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,1910,cwa_capture_round_cd0e7345f0d1,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1910-hershey/,1910 Hershey's Milk Chocolate Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_99c927d1601798;cwa_surface_680242000dbc33;cwa_surface_e9070e339b1e53;cwa_surface_9c9ba58a51132f;cwa_surface_45c3bc01f82e71,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_c66c147a91bd1a,18,packet_paths_needed,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,1930s,cwa_capture_round_bde01a796e80,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1930s-hershey/,1930s Hershey's Milk Chocolate Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_210c770b7ee45d;cwa_surface_f1e48b1f07fe1e;cwa_surface_b9e9911e8765ec;cwa_surface_981b876fdd7906;cwa_surface_1f0a1ee5090953,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_530c22e69b076d,19,packet_paths_needed,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,1940,cwa_capture_round_b60d1747ad76,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940-hershey/,1940 Hershey's Milk Chocolate Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_836474c5ecb3ab;cwa_surface_6d6f67594ba20b;cwa_surface_71d56ea4fc13b9;cwa_surface_845395b10c3226;cwa_surface_197daaa73c5731,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_bc654d226b4cdf,20,packet_paths_needed,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,1950s,cwa_capture_round_9e76a7bca726,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950s-hershey/,1950s Hershey's Milk Chocolate Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_2b941770eb841c;cwa_surface_17b90b0b42f85c;cwa_surface_05fee2dd539f80;cwa_surface_628c60635abbdc;cwa_surface_f7423190199f8f,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_d67b9cdf3eeee1,21,packet_paths_needed,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,1960s,cwa_capture_round_a44e3ee9ad86,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1960s-hershey/,1960s Hershey's Milk Chocolate Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_bc6e78979f4624;cwa_surface_8b0ef422af9a79;cwa_surface_d80e2952290e5e;cwa_surface_618d424651d432;cwa_surface_3dd00fbad58ec6,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_bf9e7268606c82,22,packet_paths_needed,kit_kat_bar,Kit Kat Bar,1960s,cwa_capture_round_c8e3e7ac0913,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1960s-kit-kat/,1960s Kit Kat Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_d95b57ecc9cc56;cwa_surface_7cb3c3011e50b5;cwa_surface_96ac86bb78e511;cwa_surface_e7ad84c88ca058;cwa_surface_47f3f199d7df53,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_682ccb64aed667,23,packet_paths_needed,kit_kat_bar,Kit Kat Bar,1970s,cwa_capture_round_66d33df4c45c,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1970s-kit-kat/,1970s Kit Kat Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_1a7f0aaf8af064;cwa_surface_8385705f7055c8;cwa_surface_61dff2b370e9f7;cwa_surface_5700420d1993ad;cwa_surface_1620c3a5bb78ab,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_26eff3b8ba9993,24,packet_paths_needed,kit_kat_bar,Kit Kat Bar,2000,cwa_capture_round_ad589fa515c8,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2000-kit-kat/,2000 Kit Kat Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_af47e1cbe41d42;cwa_surface_f00a169092ba2c;cwa_surface_5de55960a0cbda;cwa_surface_889b5f4055565c;cwa_surface_d4cc5dbc27066b,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_465943270b2630,25,packet_paths_needed,kit_kat_bar,Kit Kat Bar,2002,cwa_capture_round_1a504b43c6d5,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-kit-kat/,2002 Kit Kat Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_5df9cded5cf949;cwa_surface_4ec6857838d4e6;cwa_surface_7c9e678b08f9d4;cwa_surface_73348d446a03d3;cwa_surface_9418ddbc8297b0,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_da1651af787730,26,packet_paths_needed,kit_kat_bar,Kit Kat Bar,2006,cwa_capture_round_3134983b023d,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2006-kit-kat/,2006 Kit Kat Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_0f4fb4cf3d456c;cwa_surface_6b65bdd91e9611;cwa_surface_9c5c75da0da24a;cwa_surface_7e925ed008e4f8;cwa_surface_baafc157bad9d7,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_373b0e85d855ec,27,packet_paths_needed,kit_kat_bar,Kit Kat Bar,2007,cwa_capture_round_7ea03b5bae43,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2007-kit-kat/,2007 Kit Kat Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_7bc042dee88127;cwa_surface_1671da08f64fcc;cwa_surface_931fb577211f8b;cwa_surface_0dd4d0c790f90e;cwa_surface_e9300d179fbb88,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_72af616e1e986a,28,packet_paths_needed,snickers_bar,Snickers Bar,1939,cwa_capture_round_692553a418d6,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers/,1939 Snickers Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_8c9ebea2dd9b0c;cwa_surface_a24cdd1836466e;cwa_surface_12092af18d1df5;cwa_surface_86e451113e2d67;cwa_surface_2260397e1bd33f,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_be9651aed9a9bf,29,packet_paths_needed,snickers_bar,Snickers Bar,1940s,cwa_capture_round_318e9a774c5e,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers-2/,1940s Snickers Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_f31376dcb1d0eb;cwa_surface_02cdfa8d00292d;cwa_surface_05240ddd2e52a2;cwa_surface_c8bedab03b3d8c;cwa_surface_cf03a048305b61,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_cf095a529839ae,30,packet_paths_needed,snickers_bar,Snickers Bar,1950s,cwa_capture_round_202d511b3960,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950s-snickers/,1950s Snickers Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_576bbad46b6867;cwa_surface_edbf7b798f577e;cwa_surface_13619e5a623184;cwa_surface_1337764f361ee7;cwa_surface_370be1b4dd989a,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_ddded09968e768,31,packet_paths_needed,snickers_bar,Snickers Bar,1983,cwa_capture_round_74301d6fffd3,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1983-snickers/,1983 Snickers Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_0f1a55799ad399;cwa_surface_d8dd442b893e8c;cwa_surface_7ea2b8f8a9a0e9;cwa_surface_0e06d52a93acee;cwa_surface_2b2a669e5aa8f4,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_a1563afe4d2e7f,32,packet_paths_needed,snickers_bar,Snickers Bar,1990,cwa_capture_round_02a80815c583,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1990-snickers/,1990 Snickers Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_a6477149445aae;cwa_surface_e3714d96bab61d;cwa_surface_ead351a7a4d78f;cwa_surface_4775897b347a03;cwa_surface_465c368200d499,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_08f3def6d53b44,33,packet_paths_needed,snickers_bar,Snickers Bar,2002,cwa_capture_round_285ef8c63644,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-snickers/,2002 Snickers Bar source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_2dbeb6865b0619;cwa_surface_613bc14d10a5a3;cwa_surface_0e9c22e3513a65;cwa_surface_b40cbee5e72ca6;cwa_surface_933811479ce0cf,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-packet-audit-v1,cwa-ingredient-priority-v1,cwa_ingredient_packet_4cdf0ea6ee12b6,34,packet_paths_needed,mms_milk_chocolate,M&M's Milk Chocolate Candies,1970s,cwa_capture_round_aa2b495293ec,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1970s-mms/,1970s M&M's Milk Chocolate Candies source page,5,2,3,0,0,0,0,0,5,0,0,no_private_path_supplied,no_private_path_supplied,0,0,,cwa_surface_8dc0fb5d539b02;cwa_surface_62bfa9b9b015d9;cwa_surface_a1b2a3e2c92e42;cwa_surface_f4f7f01caffd86;cwa_surface_c55224eaf3dffe,"Open the source page and privately crop ingredient panel first, nutrition panel second, then support text surfaces.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,1,0
