run_id,evidence_id,product_id,product_name,vintage_label,source_domain,source_url,source_title,source_type,proof_lane,proof_lane_rank,ocr_gap_category,ocr_priority,capture_strategy,crop_target,ocr_expected_surface,image_map_keys,local_private_image_path,processed_private_image_path,panel_crop_note,rights_review_status,publication_image_policy,candidate_only,manual_verified
panel-capture-v1,mcdonalds_big_mac_evidence_5,mcdonalds_big_mac,McDonald's Big Mac,Current anchor,mcdonalds.com,https://www.mcdonalds.com/us/es-us/product/big-mac.html,Big Mac - McDonald's US Spanish product page,panel_source_candidate,,,panel_capture_needed,high,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,mcdonalds_big_mac_evidence_5;mcdonalds_big_mac:mcdonalds_big_mac_evidence_5;https://www.mcdonalds.com/us/es-us/product/big-mac.html,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,mcdonalds_chicken_mcnuggets_evidence_2,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,Earliest bounded chapter,grist.org,https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,McDonald's USA Nutrition Facts for Popular Menu Items PDF mirror - McNuggets rows,panel_source_candidate,,,panel_capture_needed,high,document_text_extract,"Crop the ingredient and nutrition panel together; include serving size, net weight, and manufacturer/distributor text if visible.",ingredient_or_nutrition_panel,mcdonalds_chicken_mcnuggets_evidence_2;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_2;https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,mcdonalds_chicken_mcnuggets_evidence_7,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,Current anchor,mcdonalds.com,https://www.mcdonalds.com/us/en-us/product/chicken-mcnuggets-4-piece.html,4 Piece Chicken McNuggets with All White Meat Chicken - McDonald's,panel_source_candidate,,,panel_capture_needed,high,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,mcdonalds_chicken_mcnuggets_evidence_7;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_7;https://www.mcdonalds.com/us/en-us/product/chicken-mcnuggets-4-piece.html,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,smartlabel_oreo_143,oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,Current SKU anchor,smartlabel.mondelez.info,https://smartlabel.mondelez.info/00044000033262-0001-en-US/index.html,Nabisco Oreo Sandwich Cookies 14.3 oz - SmartLabel,panel_source_candidate,,,panel_capture_needed,high,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,smartlabel_oreo_143;oreo_original_chocolate_sandwich_cookies:smartlabel_oreo_143;https://smartlabel.mondelez.info/00044000033262-0001-en-US/index.html,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,poptarts_frosted_strawberry_evidence_7,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,Current anchor,smartlabel.kelloggs.com,https://smartlabel.kelloggs.com/Product/Index/038000317316,Frosted Strawberry Pop-Tarts - SmartLabel,panel_source_candidate,,,panel_capture_needed,high,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,poptarts_frosted_strawberry_evidence_7;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_7;https://smartlabel.kelloggs.com/Product/Index/038000317316,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,campbells_tomato_soup_evidence_5,campbells_tomato_soup,Campbell's Condensed Tomato Soup,1980s or earlier,ingredientinspector.org,https://www.ingredientinspector.org/home/campbells-tomato-soup-ingredients,Ingredient Inspector Campbell's Tomato Soup ingredients article,panel_source_candidate,,,panel_capture_needed,high,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,campbells_tomato_soup_evidence_5;campbells_tomato_soup:campbells_tomato_soup_evidence_5;https://www.ingredientinspector.org/home/campbells-tomato-soup-ingredients,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,cheerios_original_evidence_1,cheerios_original,Cheerios Original,1980s or earlier,flickr.com,https://www.flickr.com/photos/25692985%40N07/3523833856,1985 General Mills Cheerios Cereal Box Back - Flickr,panel_source_candidate,,,panel_capture_needed,high,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,cheerios_original_evidence_1;cheerios_original:cheerios_original_evidence_1;https://www.flickr.com/photos/25692985%40N07/3523833856,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,coca_cola_classic_evidence_1,coca_cola_classic,Coca-Cola Classic,1980s or earlier,flickr.com,https://www.flickr.com/photos/studioz7/29453244726,1960s Coca-Cola syrup label collector photo,panel_source_candidate,,,panel_capture_needed,high,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,coca_cola_classic_evidence_1;coca_cola_classic:coca_cola_classic_evidence_1;https://www.flickr.com/photos/studioz7/29453244726,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,flickr_oreo_1960s,oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,1950s-1960s package lead,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4635007453,"Nabisco Oreo Creme Sandwich cello package, 1950s-1960s - Flickr",panel_source_candidate,,,panel_capture_needed,high,panel_crop,"Find a source-attributable ingredient, nutrition, allergen, SmartLabel, or product-disclosure panel.",source_discovery,flickr_oreo_1960s;oreo_original_chocolate_sandwich_cookies:flickr_oreo_1960s;https://www.flickr.com/photos/jasonliebigstuff/4635007453,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,doritos_nacho_cheese_evidence_7,doritos_nacho_cheese,Doritos Nacho Cheese,2010s bridge,heb.com,https://www.heb.com/product-detail/doritos-nacho-cheese-flavored-tortilla-chips/1530760,Doritos Nacho Cheese Flavored Tortilla Chips - H-E-B,panel_source_candidate,,,panel_capture_needed,high,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,doritos_nacho_cheese_evidence_7;doritos_nacho_cheese:doritos_nacho_cheese_evidence_7;https://www.heb.com/product-detail/doritos-nacho-cheese-flavored-tortilla-chips/1530760,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,mcdonalds_big_mac_evidence_4,mcdonalds_big_mac,McDonald's Big Mac,2000s bridge,canceredinstitute.org,https://www.canceredinstitute.org/uploads/2/3/8/8/23883109/mcdonalds_ingredientslist.pdf,McDonald's USA Ingredients Listing for Popular Menu Items PDF mirror,panel_source_candidate,,,panel_capture_needed,high,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,mcdonalds_big_mac_evidence_4;mcdonalds_big_mac:mcdonalds_big_mac_evidence_4;https://www.canceredinstitute.org/uploads/2/3/8/8/23883109/mcdonalds_ingredientslist.pdf,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,mcdonalds_big_mac_evidence_4,mcdonalds_big_mac,McDonald's Big Mac,2010s bridge,canceredinstitute.org,https://www.canceredinstitute.org/uploads/2/3/8/8/23883109/mcdonalds_ingredientslist.pdf,McDonald's USA Ingredients Listing for Popular Menu Items PDF mirror,panel_source_candidate,,,panel_capture_needed,high,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,mcdonalds_big_mac_evidence_4;mcdonalds_big_mac:mcdonalds_big_mac_evidence_4;https://www.canceredinstitute.org/uploads/2/3/8/8/23883109/mcdonalds_ingredientslist.pdf,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,mcdonalds_chicken_mcnuggets_evidence_4,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,2000s bridge,s3.amazonaws.com,https://s3.amazonaws.com/saveoneverything_assets/pdfs/1376490717-mcdonalds-ingredientslist.pdf,McDonald's USA Ingredients Listing for Popular Menu Items - archived PDF mirror,panel_source_candidate,,,panel_capture_needed,high,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,mcdonalds_chicken_mcnuggets_evidence_4;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_4;https://s3.amazonaws.com/saveoneverything_assets/pdfs/1376490717-mcdonalds-ingredientslist.pdf,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,mcdonalds_chicken_mcnuggets_evidence_4,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,2010s bridge,s3.amazonaws.com,https://s3.amazonaws.com/saveoneverything_assets/pdfs/1376490717-mcdonalds-ingredientslist.pdf,McDonald's USA Ingredients Listing for Popular Menu Items - archived PDF mirror,panel_source_candidate,,,panel_capture_needed,high,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,mcdonalds_chicken_mcnuggets_evidence_4;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_4;https://s3.amazonaws.com/saveoneverything_assets/pdfs/1376490717-mcdonalds-ingredientslist.pdf,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,ewg_oreo_winter_2010,oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,2010s label bridge,ewg.org,https://www.ewg.org/foodscores/products/044000081034-OreoChocolateSandwichCookiesOriginalWinter/,"EWG Food Scores - Oreo Chocolate Sandwich Cookies, Original, Winter",panel_source_candidate,,,panel_capture_needed,high,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,ewg_oreo_winter_2010;oreo_original_chocolate_sandwich_cookies:ewg_oreo_winter_2010;https://www.ewg.org/foodscores/products/044000081034-OreoChocolateSandwichCookiesOriginalWinter/,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,poptarts_frosted_strawberry_evidence_6,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,2010s bridge,foodrepo.org,https://www.foodrepo.org/en/products/47947,Kellogg's Pop-Tarts Frosted Strawberry 58.6 oz - FoodRepo,panel_source_candidate,,,panel_capture_needed,high,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,poptarts_frosted_strawberry_evidence_6;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_6;https://www.foodrepo.org/en/products/47947,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,campbells_tomato_soup_evidence_0,campbells_tomato_soup,Campbell's Condensed Tomato Soup,Earliest bounded chapter,flickr.com,https://www.flickr.com/photos/pennstate_harrisburg_archives/29079862112/in/album-72157719415160219/,"Campbell's Tomato Soup, 1947 (Canning) - Penn State Harrisburg Flickr album",secondary_context_only,,,readable_panel_photo_needed,high,source_page_review,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,campbells_tomato_soup_evidence_0;campbells_tomato_soup:campbells_tomato_soup_evidence_0;https://www.flickr.com/photos/pennstate_harrisburg_archives/29079862112/in/album-72157719415160219/,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,cheerios_original_evidence_5,cheerios_original,Cheerios Original,1990s bridge,theimaginaryworld.com,https://theimaginaryworld.com/cbarch.html,Cereal Box Backs Archive - The Imaginary World,secondary_context_only,,,readable_panel_photo_needed,high,source_page_review,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,cheerios_original_evidence_5;cheerios_original:cheerios_original_evidence_5;https://theimaginaryworld.com/cbarch.html,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,coca_cola_classic_evidence_4,coca_cola_classic,Coca-Cola Classic,1990s bridge,flickr.com,https://www.flickr.com/photos/therog77/3200756272/,1990 Coca-Cola MagiCan - Flickr,secondary_context_only,,,readable_panel_photo_needed,high,source_page_review,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,coca_cola_classic_evidence_4;coca_cola_classic:coca_cola_classic_evidence_4;https://www.flickr.com/photos/therog77/3200756272/,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,doritos_nacho_cheese_evidence_0,doritos_nacho_cheese,Doritos Nacho Cheese,Earliest bounded chapter,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3496903865,"Frito-Lay Doritos Nacho Cheese Flavor 1-ounce bag, 1970s - Flickr",secondary_context_only,,,readable_panel_photo_needed,high,source_page_review,"Review the source for back/side-panel imagery; if no readable panel exists, keep this as secondary identity context and hunt for panel proof.",package_identity_then_panel_hunt,doritos_nacho_cheese_evidence_0;doritos_nacho_cheese:doritos_nacho_cheese_evidence_0;https://www.flickr.com/photos/jasonliebigstuff/3496903865,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,doritos_nacho_cheese_evidence_1,doritos_nacho_cheese,Doritos Nacho Cheese,1990s bridge,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4319728854/,Frito-Lay - Doritos Big Grab - chip snack bag - Toy Story - 1995,secondary_context_only,,,readable_panel_photo_needed,high,source_page_review,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,doritos_nacho_cheese_evidence_1;doritos_nacho_cheese:doritos_nacho_cheese_evidence_1;https://www.flickr.com/photos/jasonliebigstuff/4319728854/,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,heinz_tomato_ketchup_evidence_0,heinz_tomato_ketchup,Heinz Tomato Ketchup,Earliest bounded chapter,laurelleaffarm.com,https://laurelleaffarm.com/item-pages/antique-bottles/old-heinz-ketchup-bottles.htm,Old Heinz Ketchup Bottles with Labels - Laurel Leaf Farm,secondary_context_only,,,readable_panel_photo_needed,high,source_page_review,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,heinz_tomato_ketchup_evidence_0;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_0;https://laurelleaffarm.com/item-pages/antique-bottles/old-heinz-ketchup-bottles.htm,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,kraft_macaroni_and_cheese_original_evidence_0,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,Earliest bounded chapter,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/6175679516,"Kraft Dinner Macaroni-and-Cheese box, 1940s maybe 1950s - Flickr",secondary_context_only,,,readable_panel_photo_needed,high,source_page_review,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,kraft_macaroni_and_cheese_original_evidence_0;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_0;https://www.flickr.com/photos/jasonliebigstuff/6175679516,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,kraft_macaroni_and_cheese_original_evidence_1,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,1990s bridge,flickr.com,https://www.flickr.com/photos/25692985%40N07/8404786724,1998 Kraft Macaroni & Cheese Charlie Brown Christmas Peanuts box - Flickr,secondary_context_only,,,readable_panel_photo_needed,high,source_page_review,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,kraft_macaroni_and_cheese_original_evidence_1;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_1;https://www.flickr.com/photos/25692985%40N07/8404786724,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,mcdonalds_big_mac_evidence_3,mcdonalds_big_mac,McDonald's Big Mac,1990s bridge,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/16377543110,"McDonald's Big Mac styrofoam restaurant packaging, circa 1990s - Flickr",secondary_context_only,,,readable_panel_photo_needed,high,source_page_review,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,mcdonalds_big_mac_evidence_3;mcdonalds_big_mac:mcdonalds_big_mac_evidence_3;https://www.flickr.com/photos/jasonliebigstuff/16377543110,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,poptarts_frosted_strawberry_evidence_0,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,Earliest bounded chapter,flickr.com,https://www.flickr.com/photos/25692985%40N07/4198259897,1980 Kellogg's Frosted Pop-Tarts Box Milton the Toaster - Flickr,secondary_context_only,,,readable_panel_photo_needed,high,source_page_review,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,poptarts_frosted_strawberry_evidence_0;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_0;https://www.flickr.com/photos/25692985%40N07/4198259897,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,7up_original__earliest_verified_label__273__1,7up_original,7UP Original,Earliest label hunt,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/548698222,"Unrolled Can Flat - 7UP, 1970s - Jason Liebig Flickr",panel_source_candidate,,,panel_capture_needed,low,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,7up_original__earliest_verified_label__273__1;7up_original:7up_original__earliest_verified_label__273__1;https://www.flickr.com/photos/jasonliebigstuff/548698222,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,capn_crunch_original__1990s__440__2,capn_crunch_original,Cap'n Crunch Original,1990s bridge,underunderstood.com,https://underunderstood.com/podcast/episode/capn-crunch-smaller/,The Incredible Shrinking Cap'n - Underunderstood,panel_source_candidate,,,panel_capture_needed,low,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,capn_crunch_original__1990s__440__2;capn_crunch_original:capn_crunch_original__1990s__440__2;https://underunderstood.com/podcast/episode/capn-crunch-smaller/,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,capn_crunch_original__earliest_verified_label__440__7,capn_crunch_original,Cap'n Crunch Original,Earliest label hunt,underunderstood.com,https://underunderstood.com/podcast/episode/capn-crunch-smaller/,The Incredible Shrinking Cap'n - Underunderstood,panel_source_candidate,,,panel_capture_needed,low,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,capn_crunch_original__earliest_verified_label__440__7;capn_crunch_original:capn_crunch_original__earliest_verified_label__440__7;https://underunderstood.com/podcast/episode/capn-crunch-smaller/,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,chips_ahoy_original__earliest_verified_label__448__3,chips_ahoy_original,Chips Ahoy! Original Cookies,Earliest label hunt,upcfoodsearch.com,https://upcfoodsearch.com/food-products/chocolate-chip-cookies/044000032197/,"Nabisco Chips Ahoy! Cookies Original, UPC 044000032197 - UPC Food Search",panel_source_candidate,,,panel_capture_needed,low,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,chips_ahoy_original__earliest_verified_label__448__3;chips_ahoy_original:chips_ahoy_original__earliest_verified_label__448__3;https://upcfoodsearch.com/food-products/chocolate-chip-cookies/044000032197/,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,cinnamon_toast_crunch__earliest_verified_label__512__4,cinnamon_toast_crunch,Cinnamon Toast Crunch,Earliest label hunt,district.schoolnutritionandfitness.com,https://district.schoolnutritionandfitness.com/santaclaritavsfsa/files/labels/Breakfast/Cinnamon_Toast_Crunch_Cereal_200838.pdf,Cinnamon Toast Crunch cereal school nutrition PDF printed 03/21/2013,panel_source_candidate,,,panel_capture_needed,low,document_text_extract,"Crop the ingredient and nutrition panel together; include serving size, net weight, and manufacturer/distributor text if visible.",ingredient_or_nutrition_panel,cinnamon_toast_crunch__earliest_verified_label__512__4;cinnamon_toast_crunch:cinnamon_toast_crunch__earliest_verified_label__512__4;https://district.schoolnutritionandfitness.com/santaclaritavsfsa/files/labels/Breakfast/Cinnamon_Toast_Crunch_Cereal_200838.pdf,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,dinty_moore_beef_stew__earliest_verified_label__1059__2,dinty_moore_beef_stew,Dinty Moore Beef Stew,Earliest label hunt,flickr.com,https://www.flickr.com/photos/jasonliebigstuff/24195451113/,"Hormel Dinty Moore beef stew 1 1/2 pound can label, 1968 - Jason Liebig Flickr",panel_source_candidate,,,panel_capture_needed,low,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,dinty_moore_beef_stew__earliest_verified_label__1059__2;dinty_moore_beef_stew:dinty_moore_beef_stew__earliest_verified_label__1059__2;https://www.flickr.com/photos/jasonliebigstuff/24195451113/,,,,rights_review_needed,source_link_only_no_public_image,1,0
panel-capture-v1,dominos_hand_tossed_pepperoni__earliest_verified_label__785__2,dominos_hand_tossed_pepperoni,Domino's Hand Tossed Pepperoni Pizza,Earliest label hunt,dominos.com,https://www.dominos.com/assets/derived/pdf/DominosNutritionGuide.pdf,"Domino's Nutrition Guide PDF, January 2015",panel_source_candidate,,,panel_capture_needed,low,document_text_extract,"Crop the ingredient and nutrition panel together; include serving size, net weight, and manufacturer/distributor text if visible.",ingredient_or_nutrition_panel,dominos_hand_tossed_pepperoni__earliest_verified_label__785__2;dominos_hand_tossed_pepperoni:dominos_hand_tossed_pepperoni__earliest_verified_label__785__2;https://www.dominos.com/assets/derived/pdf/DominosNutritionGuide.pdf,,,,rights_review_needed,source_link_only_no_public_image,1,0
