run_id,evidence_id,product_id,product_name,vintage_label,source_domain,source_url,source_type,ocr_gap_category,ocr_priority,capture_strategy,key_count,private_path_supplied,private_path_exists,extension_ok,audit_status,recommended_next_action,candidate_only,manual_verified
cwa-ingredient-priority-v1,cwa_surface_1bc8565238b2b9,butterfinger_bar,Butterfinger Bar,1950,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/,collector_archive_page,readable_panel_photo_needed,medium,private_back_or_side_text_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_2bd09cde3db0fa,butterfinger_bar,Butterfinger Bar,1950,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/,collector_archive_page,readable_panel_photo_needed,medium,private_net_weight_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_57d3a86bc82d4e,butterfinger_bar,Butterfinger Bar,1950,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/,collector_archive_page,readable_panel_photo_needed,medium,private_maker_or_date_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_99e8305790e753,butterfinger_bar,Butterfinger Bar,1964,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_2bf81d0b93b9ab,butterfinger_bar,Butterfinger Bar,1964,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/,collector_archive_page,panel_capture_needed,high,private_nutrition_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_01491cd500dd8f,butterfinger_bar,Butterfinger Bar,1964,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/,collector_archive_page,readable_panel_photo_needed,medium,private_back_or_side_text_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_78b2aead6a3559,butterfinger_bar,Butterfinger Bar,1964,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/,collector_archive_page,readable_panel_photo_needed,medium,private_net_weight_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_6844f3e0c4b28c,butterfinger_bar,Butterfinger Bar,1964,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/,collector_archive_page,readable_panel_photo_needed,medium,private_maker_or_date_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_2f942468ca250f,butterfinger_bar,Butterfinger Bar,1975,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_6c45d30611861d,butterfinger_bar,Butterfinger Bar,1975,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/,collector_archive_page,panel_capture_needed,high,private_nutrition_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_4ed27f62edf38f,butterfinger_bar,Butterfinger Bar,1975,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/,collector_archive_page,readable_panel_photo_needed,medium,private_back_or_side_text_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_2b65b5afb00c00,butterfinger_bar,Butterfinger Bar,1975,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/,collector_archive_page,readable_panel_photo_needed,medium,private_net_weight_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_7a9aac8ec16501,butterfinger_bar,Butterfinger Bar,1975,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/,collector_archive_page,readable_panel_photo_needed,medium,private_maker_or_date_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_11352cd6262a16,butterfinger_bar,Butterfinger Bar,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_f44d9b4ffe1d8a,butterfinger_bar,Butterfinger Bar,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/,collector_archive_page,panel_capture_needed,high,private_nutrition_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_adf11598c9d764,butterfinger_bar,Butterfinger Bar,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/,collector_archive_page,readable_panel_photo_needed,medium,private_back_or_side_text_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_7da3def94ba7a6,butterfinger_bar,Butterfinger Bar,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/,collector_archive_page,readable_panel_photo_needed,medium,private_net_weight_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_e16699894b4ae0,butterfinger_bar,Butterfinger Bar,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/,collector_archive_page,readable_panel_photo_needed,medium,private_maker_or_date_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_60231b54b36cda,butterfinger_bar,Butterfinger Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_0a1eeb650363ed,butterfinger_bar,Butterfinger Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/,collector_archive_page,panel_capture_needed,high,private_nutrition_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_6b70fedb8fe3a7,butterfinger_bar,Butterfinger Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/,collector_archive_page,readable_panel_photo_needed,medium,private_back_or_side_text_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_be810e91c5b248,butterfinger_bar,Butterfinger Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/,collector_archive_page,readable_panel_photo_needed,medium,private_net_weight_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_4c89b0af362deb,butterfinger_bar,Butterfinger Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/,collector_archive_page,readable_panel_photo_needed,medium,private_maker_or_date_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_29f395474ef684,butterfinger_bar,Butterfinger Bar,2009,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-butterfinger/,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_06fb011e088d40,butterfinger_bar,Butterfinger Bar,2009,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-butterfinger/,collector_archive_page,panel_capture_needed,high,private_nutrition_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_879660c2ce85f5,butterfinger_bar,Butterfinger Bar,2009,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-butterfinger/,collector_archive_page,readable_panel_photo_needed,medium,private_back_or_side_text_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_188f9409aaabdd,butterfinger_bar,Butterfinger Bar,2009,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-butterfinger/,collector_archive_page,readable_panel_photo_needed,medium,private_net_weight_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_cb25b81e075544,butterfinger_bar,Butterfinger Bar,2009,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-butterfinger/,collector_archive_page,readable_panel_photo_needed,medium,private_maker_or_date_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_0dca79d6d2105f,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1940s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-reeses-bag/,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_f097f2901f1c97,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1940s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-reeses-bag/,collector_archive_page,panel_capture_needed,high,private_nutrition_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_f105a3ba86e9b5,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1940s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-reeses-bag/,collector_archive_page,readable_panel_photo_needed,medium,private_back_or_side_text_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_d43a2ef5594515,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1940s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-reeses-bag/,collector_archive_page,readable_panel_photo_needed,medium,private_net_weight_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_a7654aef885218,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1940s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-reeses-bag/,collector_archive_page,readable_panel_photo_needed,medium,private_maker_or_date_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_0a70aab6cdf208,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1970s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1970s-reeses/,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_7ed70d0cb54be5,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1970s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1970s-reeses/,collector_archive_page,panel_capture_needed,high,private_nutrition_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_59460eca45fc53,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1970s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1970s-reeses/,collector_archive_page,readable_panel_photo_needed,medium,private_back_or_side_text_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_b1c5e8c31b8ead,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1970s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1970s-reeses/,collector_archive_page,readable_panel_photo_needed,medium,private_net_weight_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_980baa0d7e9734,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1970s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1970s-reeses/,collector_archive_page,readable_panel_photo_needed,medium,private_maker_or_date_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_bcf31ae6fd5bd4,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-reeses/,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_8168d58033c4df,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-reeses/,collector_archive_page,panel_capture_needed,high,private_nutrition_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_0faa72164afe8f,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-reeses/,collector_archive_page,readable_panel_photo_needed,medium,private_back_or_side_text_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_dd28ff8505e422,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-reeses/,collector_archive_page,readable_panel_photo_needed,medium,private_net_weight_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_f599b5fa2eb95f,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-reeses/,collector_archive_page,readable_panel_photo_needed,medium,private_maker_or_date_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_39cf422a847979,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1991,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1991-reeses/,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_df5993989a6e4b,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1991,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1991-reeses/,collector_archive_page,panel_capture_needed,high,private_nutrition_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_1b1f2781df71d6,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1991,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1991-reeses/,collector_archive_page,readable_panel_photo_needed,medium,private_back_or_side_text_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_ba7793d992ecaa,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1991,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1991-reeses/,collector_archive_page,readable_panel_photo_needed,medium,private_net_weight_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_4aafb6748ecde9,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,1991,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1991-reeses/,collector_archive_page,readable_panel_photo_needed,medium,private_maker_or_date_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_031d83c3dbd59e,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-reeses/,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_375e91cfe4931b,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-reeses/,collector_archive_page,panel_capture_needed,high,private_nutrition_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_87e7930fc9ae95,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-reeses/,collector_archive_page,readable_panel_photo_needed,medium,private_back_or_side_text_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_4f8c020926ee6e,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-reeses/,collector_archive_page,readable_panel_photo_needed,medium,private_net_weight_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_494bf2ec912f83,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-reeses/,collector_archive_page,readable_panel_photo_needed,medium,private_maker_or_date_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_cd18a160cd966e,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2003,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2003-reeses/,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_0f7bbe724b67ba,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2003,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2003-reeses/,collector_archive_page,panel_capture_needed,high,private_nutrition_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_bf02be703135ca,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2003,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2003-reeses/,collector_archive_page,readable_panel_photo_needed,medium,private_back_or_side_text_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_7cff970e120afc,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2003,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2003-reeses/,collector_archive_page,readable_panel_photo_needed,medium,private_net_weight_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_7f76dde4acc4d2,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2003,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2003-reeses/,collector_archive_page,readable_panel_photo_needed,medium,private_maker_or_date_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
cwa-ingredient-priority-v1,cwa_surface_a1d39772267f32,reeses_peanut_butter_cups,Reese's Peanut Butter Cups,2005,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2005-reeses/,collector_archive_page,panel_capture_needed,high,private_ingredient_panel_crop,4,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
