run_id,evidence_id,product_id,product_name,vintage_label,source_domain,source_url,source_title,source_type,proof_lane,proof_lane_rank,ocr_gap_category,ocr_priority,capture_strategy,crop_target,ocr_expected_surface,image_map_keys,local_private_image_path,processed_private_image_path,panel_crop_note,rights_review_status,publication_image_policy,candidate_only,manual_verified
public-photo-ocr-v1,doritos_nacho_cheese_evidence_6,doritos_nacho_cheese,Doritos Nacho Cheese,2000s bridge; 2010s bridge,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3ADoritos_bag.jpg,Doritos bag - Wikimedia Commons,licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,doritos_nacho_cheese_evidence_6;doritos_nacho_cheese:doritos_nacho_cheese_evidence_6;https://commons.wikimedia.org/wiki/File%3ADoritos_bag.jpg,,,,Wikimedia Commons CC BY 2.0 / Creative Commons Attribution 2.0,embed_rights_cleared,1,0
public-photo-ocr-v1,frenchs_yellow_mustard__2000s__811__1,frenchs_yellow_mustard,French's Classic Yellow Mustard,2000s bridge,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File:French%27s_classic_yellow_mustard.jpg,"French's classic yellow mustard bottle photo, 2006 - Wikimedia Commons",licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,frenchs_yellow_mustard__2000s__811__1;frenchs_yellow_mustard:frenchs_yellow_mustard__2000s__811__1;https://commons.wikimedia.org/wiki/File:French%27s_classic_yellow_mustard.jpg,,,,Wikimedia Commons CC BY-SA 3.0 / Creative Commons Attribution-Share Alike 3.0,embed_rights_cleared,1,0
public-photo-ocr-v1,frenchs_yellow_mustard__earliest_verified_label__811__1,frenchs_yellow_mustard,French's Classic Yellow Mustard,Earliest label hunt,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File:French%27s_classic_yellow_mustard.jpg,"French's classic yellow mustard bottle photo, 2006 - Wikimedia Commons",licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,frenchs_yellow_mustard__earliest_verified_label__811__1;frenchs_yellow_mustard:frenchs_yellow_mustard__earliest_verified_label__811__1;https://commons.wikimedia.org/wiki/File:French%27s_classic_yellow_mustard.jpg,,,,Wikimedia Commons CC BY-SA 3.0 / Creative Commons Attribution-Share Alike 3.0,embed_rights_cleared,1,0
public-photo-ocr-v1,gatorade_lemon_lime__1980s_or_earlier__660__2,gatorade_lemon_lime,Gatorade Lemon-Lime,1980s or earlier lead,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AGatoradeOriginalGlassBottle.jpg,Gatorade original-era glass bottle image - Wikimedia Commons,licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,gatorade_lemon_lime__1980s_or_earlier__660__2;gatorade_lemon_lime:gatorade_lemon_lime__1980s_or_earlier__660__2;https://commons.wikimedia.org/wiki/File%3AGatoradeOriginalGlassBottle.jpg,,,,Wikimedia Commons CC BY-SA 2.0 / Creative Commons Attribution-Share Alike 2.0,embed_rights_cleared,1,0
public-photo-ocr-v1,gatorade_lemon_lime__earliest_verified_label__660__4,gatorade_lemon_lime,Gatorade Lemon-Lime,Earliest label hunt,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AGatoradeOriginalGlassBottle.jpg,Gatorade original-era glass bottle image - Wikimedia Commons,licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,gatorade_lemon_lime__earliest_verified_label__660__4;gatorade_lemon_lime:gatorade_lemon_lime__earliest_verified_label__660__4;https://commons.wikimedia.org/wiki/File%3AGatoradeOriginalGlassBottle.jpg,,,,Wikimedia Commons CC BY-SA 2.0 / Creative Commons Attribution-Share Alike 2.0,embed_rights_cleared,1,0
public-photo-ocr-v1,hersheys_milk_chocolate_bar__2000s__152__2,hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,2000s bridge,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AHershey%27s_Milk_Chocolate_wrapper_%282002%29.jpg,"Hershey's Milk Chocolate Wrapper, 2002 - Wikimedia Commons",licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,hersheys_milk_chocolate_bar__2000s__152__2;hersheys_milk_chocolate_bar:hersheys_milk_chocolate_bar__2000s__152__2;https://commons.wikimedia.org/wiki/File%3AHershey%27s_Milk_Chocolate_wrapper_%282002%29.jpg,,,,Wikimedia Commons Public domain,embed_rights_cleared,1,0
public-photo-ocr-v1,hostess_cupcakes__2010s__970__1,hostess_cupcakes,Hostess CupCakes,2010s bridge,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AHostess_and_7-Eleven_Chocolate_Cupcakes_%2818772520972%29.jpg,Wikimedia Commons Hostess and 7-Eleven Chocolate Cupcakes photo,licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,hostess_cupcakes__2010s__970__1;hostess_cupcakes:hostess_cupcakes__2010s__970__1;https://commons.wikimedia.org/wiki/File%3AHostess_and_7-Eleven_Chocolate_Cupcakes_%2818772520972%29.jpg,,,,Wikimedia Commons CC BY-SA 2.0 / Creative Commons Attribution-Share Alike 2.0,embed_rights_cleared,1,0
public-photo-ocr-v1,jif_creamy_peanut_butter__2010s__187__1,jif_creamy_peanut_butter,Jif Creamy Peanut Butter,2010s bridge,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AJif_Peanut_Butter_-_14938583767.jpg,Jif Creamy Peanut Butter Jar Photo - Wikimedia Commons,licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,jif_creamy_peanut_butter__2010s__187__1;jif_creamy_peanut_butter:jif_creamy_peanut_butter__2010s__187__1;https://commons.wikimedia.org/wiki/File%3AJif_Peanut_Butter_-_14938583767.jpg,,,,Wikimedia Commons CC BY 2.0 / Creative Commons Attribution 2.0,embed_rights_cleared,1,0
public-photo-ocr-v1,corn_flakes__2010s__149__1,corn_flakes,Kellogg's Corn Flakes,2010s bridge,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3ACorn_flakes_boxes.jpg,Corn Flakes Boxes - Wikimedia Commons,licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,corn_flakes__2010s__149__1;corn_flakes:corn_flakes__2010s__149__1;https://commons.wikimedia.org/wiki/File%3ACorn_flakes_boxes.jpg,,,,Wikimedia Commons CC BY-SA 2.0 / Creative Commons Attribution-Share Alike 2.0,embed_rights_cleared,1,0
public-photo-ocr-v1,mountain_dew_original__2000s__994__1,mountain_dew_original,Mountain Dew Original,2000s bridge,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AGlass_Mountain_Dew_Bottle_%2822101626%29.jpg,Wikimedia Commons glass Mountain Dew bottle photo,licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,mountain_dew_original__2000s__994__1;mountain_dew_original:mountain_dew_original__2000s__994__1;https://commons.wikimedia.org/wiki/File%3AGlass_Mountain_Dew_Bottle_%2822101626%29.jpg,,,,Wikimedia Commons CC BY 2.0 / Creative Commons Attribution 2.0,embed_rights_cleared,1,0
public-photo-ocr-v1,philadelphia_cream_cheese_original__earliest_verified_label__1063__2,philadelphia_cream_cheese_original,Philadelphia Original Cream Cheese,Earliest label hunt,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AKraft_Philadelphia_Brand_Cream_Cheese%2C_1948.jpg,"Kraft Philadelphia Brand Cream Cheese, 1948 - Wikimedia Commons",licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,philadelphia_cream_cheese_original__earliest_verified_label__1063__2;philadelphia_cream_cheese_original:philadelphia_cream_cheese_original__earliest_verified_label__1063__2;https://commons.wikimedia.org/wiki/File%3AKraft_Philadelphia_Brand_Cream_Cheese%2C_1948.jpg,,,,Wikimedia Commons No restrictions / No known copyright restrictions,embed_rights_cleared,1,0
public-photo-ocr-v1,philadelphia_cream_cheese_original__earliest_verified_label__212__1,philadelphia_cream_cheese_original,Philadelphia Original Cream Cheese,Earliest label hunt,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AKraft_Philadelphia_Brand_Cream_Cheese%2C_1948_%282%29.jpg,"Kraft Philadelphia Brand Cream Cheese Advertisement, 1948 - Wikimedia Commons",licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,philadelphia_cream_cheese_original__earliest_verified_label__212__1;philadelphia_cream_cheese_original:philadelphia_cream_cheese_original__earliest_verified_label__212__1;https://commons.wikimedia.org/wiki/File%3AKraft_Philadelphia_Brand_Cream_Cheese%2C_1948_%282%29.jpg,,,,Wikimedia Commons No restrictions / No known copyright restrictions,embed_rights_cleared,1,0
public-photo-ocr-v1,quaker_old_fashioned_oats__1980s_or_earlier__664__1,quaker_old_fashioned_oats,Quaker Old Fashioned Oats,1980s or earlier lead,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AQuaker_Oats_%283092914571%29.jpg,Quaker Oats package photo - Wikimedia Commons,licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,quaker_old_fashioned_oats__1980s_or_earlier__664__1;quaker_old_fashioned_oats:quaker_old_fashioned_oats__1980s_or_earlier__664__1;https://commons.wikimedia.org/wiki/File%3AQuaker_Oats_%283092914571%29.jpg,,,,Wikimedia Commons Public domain,embed_rights_cleared,1,0
public-photo-ocr-v1,quaker_old_fashioned_oats__earliest_verified_label__664__2,quaker_old_fashioned_oats,Quaker Old Fashioned Oats,Earliest label hunt,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AQuaker_Oats_%283092914571%29.jpg,Quaker Oats package photo - Wikimedia Commons,licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,quaker_old_fashioned_oats__earliest_verified_label__664__2;quaker_old_fashioned_oats:quaker_old_fashioned_oats__earliest_verified_label__664__2;https://commons.wikimedia.org/wiki/File%3AQuaker_Oats_%283092914571%29.jpg,,,,Wikimedia Commons Public domain,embed_rights_cleared,1,0
public-photo-ocr-v1,spam_classic__current_2020s__189__6,spam_classic,SPAM Classic,Current SKU anchor,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AGiant_Spam_Can%2C_SPAM_Museum%2C_Austin_MN_%2834206815801%29.jpg,"Giant SPAM Can, SPAM Museum - Wikimedia Commons",licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,spam_classic__current_2020s__189__6;spam_classic:spam_classic__current_2020s__189__6;https://commons.wikimedia.org/wiki/File%3AGiant_Spam_Can%2C_SPAM_Museum%2C_Austin_MN_%2834206815801%29.jpg,,,,Wikimedia Commons CC BY-SA 2.0 / Creative Commons Attribution-Share Alike 2.0,embed_rights_cleared,1,0
public-photo-ocr-v1,sunchips_harvest_cheddar__2010s__165__1,sunchips_harvest_cheddar,SunChips Harvest Cheddar,2010s bridge,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AHarvest_Cheddar_Sunchips.JPG,Wikimedia Commons Harvest Cheddar SunChips package photo,licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,sunchips_harvest_cheddar__2010s__165__1;sunchips_harvest_cheddar:sunchips_harvest_cheddar__2010s__165__1;https://commons.wikimedia.org/wiki/File%3AHarvest_Cheddar_Sunchips.JPG,,,,Wikimedia Commons CC BY 3.0 / Creative Commons Attribution 3.0,embed_rights_cleared,1,0
public-photo-ocr-v1,sunchips_harvest_cheddar__current_2020s__165__4,sunchips_harvest_cheddar,SunChips Harvest Cheddar,Current SKU anchor,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AHarvest_Cheddar_Sunchips.JPG,Wikimedia Commons Harvest Cheddar SunChips package photo,licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,sunchips_harvest_cheddar__current_2020s__165__4;sunchips_harvest_cheddar:sunchips_harvest_cheddar__current_2020s__165__4;https://commons.wikimedia.org/wiki/File%3AHarvest_Cheddar_Sunchips.JPG,,,,Wikimedia Commons CC BY 3.0 / Creative Commons Attribution 3.0,embed_rights_cleared,1,0
public-photo-ocr-v1,tootsie_roll__current_2020s__1071__2,tootsie_roll,Tootsie Roll,Current SKU anchor,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3ATootsie_rolls_%28768595072%29.jpg,Tootsie rolls photo - Wikimedia Commons,licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,tootsie_roll__current_2020s__1071__2;tootsie_roll:tootsie_roll__current_2020s__1071__2;https://commons.wikimedia.org/wiki/File%3ATootsie_rolls_%28768595072%29.jpg,,,,Wikimedia Commons CC BY 2.0 / Creative Commons Attribution 2.0,embed_rights_cleared,1,0
public-photo-ocr-v1,totinos_pizza_rolls__2000s__828__2,totinos_pizza_rolls,Totino's Pizza Rolls,2000s bridge,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File:06_totinos_pizza_rolls_(3185559340).jpg,Totino's pizza rolls photo - Wikimedia Commons,licensed_package_photo,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,totinos_pizza_rolls__2000s__828__2;totinos_pizza_rolls:totinos_pizza_rolls__2000s__828__2;https://commons.wikimedia.org/wiki/File:06_totinos_pizza_rolls_(3185559340).jpg,,,,Wikimedia Commons CC BY-SA 2.0 / Creative Commons Attribution-Share Alike 2.0,embed_rights_cleared,1,0
public-photo-ocr-v1,wendys_chili__2010s__907__1,wendys_chili,Wendy's Chili,2010s bridge,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AWendy%27s_Chili.jpg,Wendy's Chili photo - Wikimedia Commons,menu_or_nutrition_document,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,wendys_chili__2010s__907__1;wendys_chili:wendys_chili__2010s__907__1;https://commons.wikimedia.org/wiki/File%3AWendy%27s_Chili.jpg,,,,Wikimedia Commons CC BY-SA 4.0 / Creative Commons Attribution-Share Alike 4.0,embed_rights_cleared,1,0
public-photo-ocr-v1,wendys_chili__earliest_verified_label__907__1,wendys_chili,Wendy's Chili,Earliest label hunt,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AWendy%27s_Chili.jpg,Wendy's Chili photo - Wikimedia Commons,menu_or_nutrition_document,secondary_product_context,2,package_identity_review_needed,medium,direct_public_image_download,secondary context scan; crop only if OCR or reviewer sees ingredient/nutrition panel,package/front text and any visible label clues; ingredient panel not guaranteed,wendys_chili__earliest_verified_label__907__1;wendys_chili:wendys_chili__earliest_verified_label__907__1;https://commons.wikimedia.org/wiki/File%3AWendy%27s_Chili.jpg,,,,Wikimedia Commons CC BY-SA 4.0 / Creative Commons Attribution-Share Alike 4.0,embed_rights_cleared,1,0
