run_id,priority_id,global_capture_rank,product_capture_rank,evidence_id,product_id,product_name,vintage_label,source_domain,source_url,source_type,source_title,surface_id,surface_label,ocr_gap_category,ocr_priority,capture_strategy,crop_target,ocr_expected_surface,image_map_keys,local_private_image_path,processed_private_image_path,panel_crop_note,rights_review_status,publication_image_policy,candidate_only,manual_verified
cwa-ingredient-priority-v1,cwa_ingredient_priority_84b368310dbd,11,11,cwa_surface_14e84cbbae8fe9,butterfinger_bar,Butterfinger Bar,1950,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/,collector_archive_page,1950 Butterfinger - Ingredient panel,ingredient_panel,Ingredient panel,panel_capture_needed,high,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,ingredient_panel,cwa_surface_14e84cbbae8fe9;butterfinger_bar:cwa_surface_14e84cbbae8fe9;cwa_capture_round_4a02e8a42692:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/#ingredient_panel,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_88350f85e5a3,12,12,cwa_surface_c7d30fed1ab8bd,butterfinger_bar,Butterfinger Bar,1950,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/,collector_archive_page,1950 Butterfinger - Nutrition panel,nutrition_panel,Nutrition panel,panel_capture_needed,high,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,nutrition_panel,cwa_surface_c7d30fed1ab8bd;butterfinger_bar:cwa_surface_c7d30fed1ab8bd;cwa_capture_round_4a02e8a42692:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/#nutrition_panel,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_14cdad8f42a4,13,13,cwa_surface_1bc8565238b2b9,butterfinger_bar,Butterfinger Bar,1950,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/,collector_archive_page,1950 Butterfinger - Wrapper back or side text,wrapper_back_or_side,Wrapper back or side text,readable_panel_photo_needed,medium,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",package_back_side_text,cwa_surface_1bc8565238b2b9;butterfinger_bar:cwa_surface_1bc8565238b2b9;cwa_capture_round_4a02e8a42692:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/#wrapper_back_or_side,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_23e8cbeb36ba,14,14,cwa_surface_2bd09cde3db0fa,butterfinger_bar,Butterfinger Bar,1950,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/,collector_archive_page,1950 Butterfinger - Net weight,net_weight,Net weight,readable_panel_photo_needed,medium,private_net_weight_crop,Crop net weight and package-size text.,net_weight,cwa_surface_2bd09cde3db0fa;butterfinger_bar:cwa_surface_2bd09cde3db0fa;cwa_capture_round_4a02e8a42692:net_weight;https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/#net_weight,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_a2e1da47ead4,15,15,cwa_surface_57d3a86bc82d4e,butterfinger_bar,Butterfinger Bar,1950,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/,collector_archive_page,1950 Butterfinger - Maker or date cue,maker_or_date,Maker or date cue,readable_panel_photo_needed,medium,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.",maker_distributor_or_date_cue,cwa_surface_57d3a86bc82d4e;butterfinger_bar:cwa_surface_57d3a86bc82d4e;cwa_capture_round_4a02e8a42692:maker_or_date;https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/#maker_or_date,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_7d84b5f7672b,16,16,cwa_surface_99e8305790e753,butterfinger_bar,Butterfinger Bar,1964,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/,collector_archive_page,1964 Butterfinger - Ingredient panel,ingredient_panel,Ingredient panel,panel_capture_needed,high,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,ingredient_panel,cwa_surface_99e8305790e753;butterfinger_bar:cwa_surface_99e8305790e753;cwa_capture_round_af76a4c6c608:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/#ingredient_panel,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_978610cf5c6d,17,17,cwa_surface_2bf81d0b93b9ab,butterfinger_bar,Butterfinger Bar,1964,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/,collector_archive_page,1964 Butterfinger - Nutrition panel,nutrition_panel,Nutrition panel,panel_capture_needed,high,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,nutrition_panel,cwa_surface_2bf81d0b93b9ab;butterfinger_bar:cwa_surface_2bf81d0b93b9ab;cwa_capture_round_af76a4c6c608:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/#nutrition_panel,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_ae6b5f437c49,18,18,cwa_surface_01491cd500dd8f,butterfinger_bar,Butterfinger Bar,1964,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/,collector_archive_page,1964 Butterfinger - Wrapper back or side text,wrapper_back_or_side,Wrapper back or side text,readable_panel_photo_needed,medium,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",package_back_side_text,cwa_surface_01491cd500dd8f;butterfinger_bar:cwa_surface_01491cd500dd8f;cwa_capture_round_af76a4c6c608:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/#wrapper_back_or_side,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_7074a808c02d,19,19,cwa_surface_78b2aead6a3559,butterfinger_bar,Butterfinger Bar,1964,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/,collector_archive_page,1964 Butterfinger - Net weight,net_weight,Net weight,readable_panel_photo_needed,medium,private_net_weight_crop,Crop net weight and package-size text.,net_weight,cwa_surface_78b2aead6a3559;butterfinger_bar:cwa_surface_78b2aead6a3559;cwa_capture_round_af76a4c6c608:net_weight;https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/#net_weight,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_26567628422b,20,20,cwa_surface_6844f3e0c4b28c,butterfinger_bar,Butterfinger Bar,1964,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/,collector_archive_page,1964 Butterfinger - Maker or date cue,maker_or_date,Maker or date cue,readable_panel_photo_needed,medium,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.",maker_distributor_or_date_cue,cwa_surface_6844f3e0c4b28c;butterfinger_bar:cwa_surface_6844f3e0c4b28c;cwa_capture_round_af76a4c6c608:maker_or_date;https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/#maker_or_date,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_09081050f347,21,21,cwa_surface_2f942468ca250f,butterfinger_bar,Butterfinger Bar,1975,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/,collector_archive_page,1975 Butterfinger - Ingredient panel,ingredient_panel,Ingredient panel,panel_capture_needed,high,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,ingredient_panel,cwa_surface_2f942468ca250f;butterfinger_bar:cwa_surface_2f942468ca250f;cwa_capture_round_9a000e6d1375:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/#ingredient_panel,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_47d5e1a2ee86,22,22,cwa_surface_6c45d30611861d,butterfinger_bar,Butterfinger Bar,1975,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/,collector_archive_page,1975 Butterfinger - Nutrition panel,nutrition_panel,Nutrition panel,panel_capture_needed,high,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,nutrition_panel,cwa_surface_6c45d30611861d;butterfinger_bar:cwa_surface_6c45d30611861d;cwa_capture_round_9a000e6d1375:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/#nutrition_panel,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_f7559918271a,23,23,cwa_surface_4ed27f62edf38f,butterfinger_bar,Butterfinger Bar,1975,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/,collector_archive_page,1975 Butterfinger - Wrapper back or side text,wrapper_back_or_side,Wrapper back or side text,readable_panel_photo_needed,medium,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",package_back_side_text,cwa_surface_4ed27f62edf38f;butterfinger_bar:cwa_surface_4ed27f62edf38f;cwa_capture_round_9a000e6d1375:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/#wrapper_back_or_side,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_3a6580049c89,24,24,cwa_surface_2b65b5afb00c00,butterfinger_bar,Butterfinger Bar,1975,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/,collector_archive_page,1975 Butterfinger - Net weight,net_weight,Net weight,readable_panel_photo_needed,medium,private_net_weight_crop,Crop net weight and package-size text.,net_weight,cwa_surface_2b65b5afb00c00;butterfinger_bar:cwa_surface_2b65b5afb00c00;cwa_capture_round_9a000e6d1375:net_weight;https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/#net_weight,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_4f40c221bad8,25,25,cwa_surface_7a9aac8ec16501,butterfinger_bar,Butterfinger Bar,1975,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/,collector_archive_page,1975 Butterfinger - Maker or date cue,maker_or_date,Maker or date cue,readable_panel_photo_needed,medium,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.",maker_distributor_or_date_cue,cwa_surface_7a9aac8ec16501;butterfinger_bar:cwa_surface_7a9aac8ec16501;cwa_capture_round_9a000e6d1375:maker_or_date;https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/#maker_or_date,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_969bb1f83c78,26,26,cwa_surface_11352cd6262a16,butterfinger_bar,Butterfinger Bar,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/,collector_archive_page,1980s Butterfinger - Ingredient panel,ingredient_panel,Ingredient panel,panel_capture_needed,high,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,ingredient_panel,cwa_surface_11352cd6262a16;butterfinger_bar:cwa_surface_11352cd6262a16;cwa_capture_round_add5694f379c:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/#ingredient_panel,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_b363ef327e7e,27,27,cwa_surface_f44d9b4ffe1d8a,butterfinger_bar,Butterfinger Bar,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/,collector_archive_page,1980s Butterfinger - Nutrition panel,nutrition_panel,Nutrition panel,panel_capture_needed,high,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,nutrition_panel,cwa_surface_f44d9b4ffe1d8a;butterfinger_bar:cwa_surface_f44d9b4ffe1d8a;cwa_capture_round_add5694f379c:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/#nutrition_panel,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_6816dc0e60ae,28,28,cwa_surface_adf11598c9d764,butterfinger_bar,Butterfinger Bar,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/,collector_archive_page,1980s Butterfinger - Wrapper back or side text,wrapper_back_or_side,Wrapper back or side text,readable_panel_photo_needed,medium,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",package_back_side_text,cwa_surface_adf11598c9d764;butterfinger_bar:cwa_surface_adf11598c9d764;cwa_capture_round_add5694f379c:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/#wrapper_back_or_side,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_165c51bb1d0f,29,29,cwa_surface_7da3def94ba7a6,butterfinger_bar,Butterfinger Bar,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/,collector_archive_page,1980s Butterfinger - Net weight,net_weight,Net weight,readable_panel_photo_needed,medium,private_net_weight_crop,Crop net weight and package-size text.,net_weight,cwa_surface_7da3def94ba7a6;butterfinger_bar:cwa_surface_7da3def94ba7a6;cwa_capture_round_add5694f379c:net_weight;https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/#net_weight,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_913134d3b057,30,30,cwa_surface_e16699894b4ae0,butterfinger_bar,Butterfinger Bar,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/,collector_archive_page,1980s Butterfinger - Maker or date cue,maker_or_date,Maker or date cue,readable_panel_photo_needed,medium,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.",maker_distributor_or_date_cue,cwa_surface_e16699894b4ae0;butterfinger_bar:cwa_surface_e16699894b4ae0;cwa_capture_round_add5694f379c:maker_or_date;https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/#maker_or_date,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_e75fdc007b40,31,31,cwa_surface_60231b54b36cda,butterfinger_bar,Butterfinger Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/,collector_archive_page,2002 Butterfinger - Ingredient panel,ingredient_panel,Ingredient panel,panel_capture_needed,high,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,ingredient_panel,cwa_surface_60231b54b36cda;butterfinger_bar:cwa_surface_60231b54b36cda;cwa_capture_round_a497fbb8b330:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/#ingredient_panel,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_66180f659bae,32,32,cwa_surface_0a1eeb650363ed,butterfinger_bar,Butterfinger Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/,collector_archive_page,2002 Butterfinger - Nutrition panel,nutrition_panel,Nutrition panel,panel_capture_needed,high,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,nutrition_panel,cwa_surface_0a1eeb650363ed;butterfinger_bar:cwa_surface_0a1eeb650363ed;cwa_capture_round_a497fbb8b330:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/#nutrition_panel,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_46e038be86ff,33,33,cwa_surface_6b70fedb8fe3a7,butterfinger_bar,Butterfinger Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/,collector_archive_page,2002 Butterfinger - Wrapper back or side text,wrapper_back_or_side,Wrapper back or side text,readable_panel_photo_needed,medium,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",package_back_side_text,cwa_surface_6b70fedb8fe3a7;butterfinger_bar:cwa_surface_6b70fedb8fe3a7;cwa_capture_round_a497fbb8b330:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/#wrapper_back_or_side,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_74a214d2cab7,34,34,cwa_surface_be810e91c5b248,butterfinger_bar,Butterfinger Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/,collector_archive_page,2002 Butterfinger - Net weight,net_weight,Net weight,readable_panel_photo_needed,medium,private_net_weight_crop,Crop net weight and package-size text.,net_weight,cwa_surface_be810e91c5b248;butterfinger_bar:cwa_surface_be810e91c5b248;cwa_capture_round_a497fbb8b330:net_weight;https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/#net_weight,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_2cb51c5d46b9,35,35,cwa_surface_4c89b0af362deb,butterfinger_bar,Butterfinger Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/,collector_archive_page,2002 Butterfinger - Maker or date cue,maker_or_date,Maker or date cue,readable_panel_photo_needed,medium,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.",maker_distributor_or_date_cue,cwa_surface_4c89b0af362deb;butterfinger_bar:cwa_surface_4c89b0af362deb;cwa_capture_round_a497fbb8b330:maker_or_date;https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/#maker_or_date,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
cwa-ingredient-priority-v1,cwa_ingredient_priority_9bcea002e08b,36,36,cwa_surface_29f395474ef684,butterfinger_bar,Butterfinger Bar,2009,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-butterfinger/,collector_archive_page,2009 Butterfinger - Ingredient panel,ingredient_panel,Ingredient panel,panel_capture_needed,high,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,ingredient_panel,cwa_surface_29f395474ef684;butterfinger_bar:cwa_surface_29f395474ef684;cwa_capture_round_46b6a1edde5b:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/2009-butterfinger/#ingredient_panel,,,,rights_review_needed,source_link_only_until_rights_review_clears_reuse,1,0
