run_id,task_id,task_rank,task_priority_score,audit_status,evidence_id,product_id,product_name,vintage_label,source_domain,source_url,source_title,source_type,ocr_gap_category,ocr_priority,capture_strategy,crop_target,ocr_expected_surface,image_map_keys,key_count,private_template_fields_to_fill,rights_review_status,publication_image_policy,recommended_next_action,done_when,candidate_only,manual_verified
confection-wrapper-item-panel-v1,capture_7a106f1fa5b3fe,11,144,no_private_path_supplied,cwa_item_triage_snickers_bar_08d83cf3a3,snickers_bar,Snickers Bar,1983,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1983-snickers/,1983 Snickers,collection_item_candidate,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_snickers_bar_08d83cf3a3;snickers_bar:cwa_item_triage_snickers_bar_08d83cf3a3;https://www.candywrapperarchive.com/candy-collector/1983-snickers/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_4ec67d9e4ad96c,12,144,no_private_path_supplied,cwa_item_triage_snickers_bar_0c0135e509,snickers_bar,Snickers Bar,1950s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950s-snickers/,1950s Snickers,collection_item_candidate,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_snickers_bar_0c0135e509;snickers_bar:cwa_item_triage_snickers_bar_0c0135e509;https://www.candywrapperarchive.com/candy-collector/1950s-snickers/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_25af6519e28c97,13,144,no_private_path_supplied,cwa_item_triage_snickers_bar_161988f704,snickers_bar,Snickers Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-snickers/,2002 Snickers,collection_item_candidate,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_snickers_bar_161988f704;snickers_bar:cwa_item_triage_snickers_bar_161988f704;https://www.candywrapperarchive.com/candy-collector/2002-snickers/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_1a32b1e213165d,14,144,no_private_path_supplied,cwa_item_triage_snickers_bar_cb2b9d2221,snickers_bar,Snickers Bar,1939,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers/,1939 Snickers,collection_item_candidate,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_snickers_bar_cb2b9d2221;snickers_bar:cwa_item_triage_snickers_bar_cb2b9d2221;https://www.candywrapperarchive.com/candy-collector/1940s-snickers/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_148158aa1d9d1b,15,144,no_private_path_supplied,cwa_item_triage_snickers_bar_e0fe0f670b,snickers_bar,Snickers Bar,1940s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers-2/,1940s Snickers,collection_item_candidate,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_snickers_bar_e0fe0f670b;snickers_bar:cwa_item_triage_snickers_bar_e0fe0f670b;https://www.candywrapperarchive.com/candy-collector/1940s-snickers-2/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_66bb254e0a164a,16,144,no_private_path_supplied,cwa_item_triage_snickers_bar_fcd9088312,snickers_bar,Snickers Bar,1990,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1990-snickers/,1990 Snickers,collection_item_candidate,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_snickers_bar_fcd9088312;snickers_bar:cwa_item_triage_snickers_bar_fcd9088312;https://www.candywrapperarchive.com/candy-collector/1990-snickers/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_134a9e9fc09fc3,17,144,no_private_path_supplied,cwa_item_triage_tootsie_roll_69b1a8d3ec,tootsie_roll,Tootsie Roll,1940s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-tootsie-roll/,1940s Tootsie Roll,existing_item_page_candidate,source_page_capture_needed,high,direct_image_reference_then_panel_triage,Use source image only as a private capture reference; crop wrapper front/back/side regions separately and OCR only if ingredient or nutrition text is readable.,package_identity_then_panel_hunt,cwa_item_triage_tootsie_roll_69b1a8d3ec;tootsie_roll:cwa_item_triage_tootsie_roll_69b1a8d3ec;https://www.candywrapperarchive.com/candy-collector/1940s-tootsie-roll/;https://www.candywrapperarchive.com/wp-content/uploads/2013/02/Image209.jpg,4,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_dab766ed7335ea,18,144,no_private_path_supplied,cwa_item_triage_tootsie_roll_d437c83146,tootsie_roll,Tootsie Roll,1960s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1960s-tootsie-roll-2/,1960s Tootsie Roll,existing_item_page_candidate,source_page_capture_needed,high,direct_image_reference_then_panel_triage,Use source image only as a private capture reference; crop wrapper front/back/side regions separately and OCR only if ingredient or nutrition text is readable.,package_identity_then_panel_hunt,cwa_item_triage_tootsie_roll_d437c83146;tootsie_roll:cwa_item_triage_tootsie_roll_d437c83146;https://www.candywrapperarchive.com/candy-collector/1960s-tootsie-roll-2/;https://www.candywrapperarchive.com/wp-content/uploads/2013/02/Image997.jpg,4,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_1402483745faf2,19,144,no_private_path_supplied,cwa_item_triage_twix_bar_14f904c119,twix_bar,Twix Bar,2009,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2009-twix/,2009 Twix,collection_item_candidate,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_twix_bar_14f904c119;twix_bar:cwa_item_triage_twix_bar_14f904c119;https://www.candywrapperarchive.com/candy-collector/2009-twix/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_d03cb67c5d9e57,20,144,no_private_path_supplied,cwa_item_triage_twix_bar_1f274f01fe,twix_bar,Twix Bar,2003,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2003-twix/,2003 Twix,collection_item_candidate,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_twix_bar_1f274f01fe;twix_bar:cwa_item_triage_twix_bar_1f274f01fe;https://www.candywrapperarchive.com/candy-collector/2003-twix/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_6d51140899f1e6,21,144,no_private_path_supplied,cwa_item_triage_twix_bar_6267499e6b,twix_bar,Twix Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-twix/,2002 Twix,collection_item_candidate,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_twix_bar_6267499e6b;twix_bar:cwa_item_triage_twix_bar_6267499e6b;https://www.candywrapperarchive.com/candy-collector/2002-twix/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_8eb34df199730f,22,144,no_private_path_supplied,cwa_item_triage_twix_bar_7ae0543a5c,twix_bar,Twix Bar,2006,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2006-twix/,2006 Twix,collection_item_candidate,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_twix_bar_7ae0543a5c;twix_bar:cwa_item_triage_twix_bar_7ae0543a5c;https://www.candywrapperarchive.com/candy-collector/2006-twix/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_cfcca7ef9133c7,23,144,no_private_path_supplied,cwa_item_triage_twix_bar_c09c4471e1,twix_bar,Twix Bar,2004,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2004-twix/,2004 Twix,collection_item_candidate,source_page_capture_needed,high,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_twix_bar_c09c4471e1;twix_bar:cwa_item_triage_twix_bar_c09c4471e1;https://www.candywrapperarchive.com/candy-collector/2004-twix/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_52cd3b41b1f3ed,24,109,no_private_path_supplied,cwa_item_triage_butterfinger_bar_2e6e39dbff,butterfinger_bar,Butterfinger Bar,1975,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/,1975 Butterfinger,collection_item_candidate,source_page_capture_needed,medium,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_butterfinger_bar_2e6e39dbff;butterfinger_bar:cwa_item_triage_butterfinger_bar_2e6e39dbff;https://www.candywrapperarchive.com/candy-collector/1975-butterfinger/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_0b09fd185398b6,25,109,no_private_path_supplied,cwa_item_triage_butterfinger_bar_2f332a9dd7,butterfinger_bar,Butterfinger Bar,1950,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/,1950 Butterfinger,collection_item_candidate,source_page_capture_needed,medium,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_butterfinger_bar_2f332a9dd7;butterfinger_bar:cwa_item_triage_butterfinger_bar_2f332a9dd7;https://www.candywrapperarchive.com/candy-collector/1950-butterfinger-2/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_ac240b1c38f5d7,26,109,no_private_path_supplied,cwa_item_triage_butterfinger_bar_5785e88263,butterfinger_bar,Butterfinger Bar,1930s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1930s-butterfinger-2/,1930s Butterfinger,collection_item_candidate,source_page_capture_needed,medium,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_butterfinger_bar_5785e88263;butterfinger_bar:cwa_item_triage_butterfinger_bar_5785e88263;https://www.candywrapperarchive.com/candy-collector/1930s-butterfinger-2/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_266635d4265c5f,27,109,no_private_path_supplied,cwa_item_triage_butterfinger_bar_68efbe7b19,butterfinger_bar,Butterfinger Bar,1936,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1936-butterfinger/,1936 Butterfinger,collection_item_candidate,source_page_capture_needed,medium,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_butterfinger_bar_68efbe7b19;butterfinger_bar:cwa_item_triage_butterfinger_bar_68efbe7b19;https://www.candywrapperarchive.com/candy-collector/1936-butterfinger/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_d7e9d03cf75edc,28,109,no_private_path_supplied,cwa_item_triage_butterfinger_bar_a172a7e8d6,butterfinger_bar,Butterfinger Bar,1964,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/,1964 Butterfinger,collection_item_candidate,source_page_capture_needed,medium,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_butterfinger_bar_a172a7e8d6;butterfinger_bar:cwa_item_triage_butterfinger_bar_a172a7e8d6;https://www.candywrapperarchive.com/candy-collector/1964-butterfinger/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_27e4bc5d4f16c1,29,109,no_private_path_supplied,cwa_item_triage_butterfinger_bar_b2f39e327d,butterfinger_bar,Butterfinger Bar,2002,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/,2002 Butterfinger,collection_item_candidate,source_page_capture_needed,medium,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_butterfinger_bar_b2f39e327d;butterfinger_bar:cwa_item_triage_butterfinger_bar_b2f39e327d;https://www.candywrapperarchive.com/candy-collector/2002-butterfinger/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
confection-wrapper-item-panel-v1,capture_b759e031aa95b3,30,109,no_private_path_supplied,cwa_item_triage_butterfinger_bar_e1644c072c,butterfinger_bar,Butterfinger Bar,1980s,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/,1980s Butterfinger,collection_item_candidate,source_page_capture_needed,medium,item_page_screenshot_then_panel_triage,"Capture item page and wrapper image privately; crop visible wrapper surfaces and classify front, back, side, net weight, maker, date cue, ingredient panel, and nutrition panel visibility.",package_identity_then_panel_hunt,cwa_item_triage_butterfinger_bar_e1644c072c;butterfinger_bar:cwa_item_triage_butterfinger_bar_e1644c072c;https://www.candywrapperarchive.com/candy-collector/1980s-butterfinger/,3,local_private_image_path or processed_private_image_path,rights_review_needed,source_link_only_no_public_image,"Open source, capture a private panel crop, then fill the private template path.","A private crop path exists, audit_status becomes ready_for_capture, then native OCR can run.",1,0
